chat_id,chat_name,authorId,full_name,text,createdAt
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,"ну т.е. счетчики  на 0,6 ? на не 1,5",2025-10-30 10:01:13
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"вот так прекратим обновлять приборы, понадобится кому-то одному добавить новый типоразмер приборы - без обновления этого не сделать. И опять разнобой.",2025-10-30 10:01:09
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,это было про версию)),2025-10-30 09:59:50
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"в этом плане не надо их слушать. Они же говорят мне вообще не обновлять семейства в 1 секции. И что в итоге у вас будет одно ТХ и прочее, а у меня другое.. 
Надо всё обновлять до последней актуальной версии. 
Прекращать обновлять можно разве что непосредственно перед выпуском и всем разом.",2025-10-30 09:59:49
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-10-30 09:59:30
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,что не ждать или про расходы 🤔,2025-10-30 09:59:05
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,смешно что именно .. не поняла 😀,2025-10-30 09:58:44
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,🤣,2025-10-30 09:58:07
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"спрошу на всякий случай, 1,5м3/ч это минимальный расход, 0,6м3/ч нету?",2025-10-30 09:57:59
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,только что,2025-10-30 09:57:58
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,Рома сказал не ждать 3)),2025-10-30 09:57:55
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,1.0.3 же только что сказала что на 1.0.3 надо будет обновить,2025-10-30 09:57:31
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,У кого была v1.0.1. обновляем до версии v1.0.2,2025-10-30 09:57:15
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,это что,2025-10-30 09:56:46
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-10-30 09:56:26
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Добрый день.
На всякий случай дублирую ответы на мои вопросы к АИ по тому чего нет в задании от 22.10.2025 и по разночтению с типом приборов в вестибюле.",2025-10-28 10:44:27
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,"да, спасибо, тоже заменю",2025-10-27 16:35:18
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"ага, спасибо, тоже надо обновить",2025-10-27 15:24:25
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Роман обновил вентилятор, т.к. там были ошибки. 
Он сделал прям новое семейство, с новым номером. Поэтому не уверен, что можно обновлять старое.
Планирую подгружать параллельно.",2025-10-27 15:14:32
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Добрый день!
Обновил Вентилятор ERA
""P:\03_БИБЛИОТЕКА\Revit_6_Семейства\06_ОВ\Вентиляторы\ERA\АСК_Вентилятор_Бытовой_ERA_STANDARD (v1.0.1).rfa""",2025-10-27 15:14:32
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Спасибо!,2025-10-27 14:01:13
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,обновленное семейтво!,2025-10-27 13:57:39
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"""\\PROEKT\Work\03_БИБЛИОТЕКА\Revit_6_Семейства\06_ОВ\Вентиляторы\ВЕЗА\Канальные\АСК_Вентилятор_Канальный_Для круглых каналов_Канал-ВЕНТ_ВЕЗА (v1.2.8).rfa""",2025-10-27 13:57:21
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-10-27 13:56:52
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"пишите, почему нет?! помню одно время вообще прочерки ставили в характеристике",2025-10-24 11:47:34
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,он на оперативке где то,2025-10-24 11:44:13
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,ну уж артем точно не будет этот вопрос решать он не настолько принципиален,2025-10-24 11:43:48
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"надо решить это вопрос до конца, чтобы потом опять не возвращаться к нему",2025-10-24 11:43:20
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,2 сотых разницы в мощности  и в токе,2025-10-24 11:43:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,я не пойму это на данном этпе самая главная проблема? полня уже убито на этот вопрос,2025-10-24 11:42:02
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,"Вроде все уже тут написано,нет?",2025-10-24 11:41:27
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"Артем, что пишем, чтобы у всех одинаково было?",2025-10-24 11:40:37
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Пишу тогда 8Па,2025-10-24 11:31:42
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,есть в каталоге 2025,2025-10-24 11:22:04
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-10-24 11:21:31
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,и ток А?,2025-10-24 11:20:37
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Сколько Па пишем для STANDART 4S C ? чтобы одинаково было,2025-10-24 11:19:47
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Хотя да, 118 в 110 хз как пролезет. С размерами что-то не сходится.",2025-10-24 11:02:38
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Если что REST 4 это вот. У него данные ближе к старому 4С и клапан слюдовой.
При этом лучше кривая, чем у стандарта.",2025-10-24 11:01:10
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Интересно как он тогда прописан и для вентиляторов 100,2025-10-24 10:59:59
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"не, точно не будем. Тем более если мы говорим про ОКМ, то он от диаметра 120мм, нам не подходит",2025-10-24 10:58:17
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Не будем в ТХ вентилятора добавлять тип клапана?,2025-10-24 10:56:38
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Нашел где в каталоге 2025 года уточняется тип клапана по моделям,2025-10-24 10:56:06
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,обороты ЭЛ не важны,2025-10-24 10:40:26
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"а какой них ток, нигде не могу найти?",2025-10-24 10:40:13
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Странно, что нигде кроме сайта не указан тип клапана.",2025-10-24 10:31:10
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"да, то же самое",2025-10-24 10:28:44
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"да не стоит, переживут",2025-10-24 10:28:35
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,И ещё у него другая мощность на копейку. Нужно хотя бы уведомить ЭЛ.,2025-10-24 10:28:21
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Отверстие под него остается таким же? 110,2025-10-24 10:27:58
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,он и стоит у меня ...,2025-10-24 10:27:20
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,на том и закончим дискусс,2025-10-24 10:26:26
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,https://era.trade/catalog/standard-4s-c/,2025-10-24 10:26:20
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,короче слюдовый обратный клапан это и есть пленочный. поэтому к установке принимаем вентилятор ERA STANDART 4S C.,2025-10-24 10:26:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,с обратным клапаном .. что не так?,2025-10-24 10:20:36
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,размер как у решетки,2025-10-24 10:20:23
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,у меня был заложен такой,2025-10-24 10:20:17
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,,2025-10-24 10:19:55
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,вот в этом и разница,2025-10-24 10:19:14
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,,2025-10-24 10:19:07
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,,2025-10-24 10:18:24
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,заменить не сложно... давай не будем тут все усложнять,2025-10-24 10:17:10
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,я помню обсуждали кухни ниши по Студенческой .. тут может вы обсуждали в личной переписке,2025-10-24 10:16:38
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Просто сейчас это уже по 2 кругу... На П обсуждали и тогда решили. Теперь переделываю.,2025-10-24 10:15:58
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,первое что всплыло,2025-10-24 10:15:43
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,https://era.trade/catalog/era-4c/,2025-10-24 10:15:39
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,какой сайт?,2025-10-24 10:15:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,Андрей не заводи  уже всех .. через полгода неизвестно что с нами будет,2025-10-24 10:15:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,там написано в ERA 4C пластиковый обратный клапан. Лучше найти с пленочным,2025-10-24 10:14:59
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,На пол года закроем),2025-10-24 10:14:41
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,погодите. Открыл каталог на сайте,2025-10-24 10:14:36
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,и тему закрываем,2025-10-24 10:14:21
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,🤝👍,2025-10-24 10:14:18
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,все согласны на этот?,2025-10-24 10:14:17
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,ок.. заменю,2025-10-24 10:14:09
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-10-24 10:13:56
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,я давно их в штампик приглашаю рядом)),2025-10-24 10:13:00
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,какой надо такой и поставлю ..как у все х,2025-10-24 10:12:37
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,я объясняла .. мне его Роман загрузил,2025-10-24 10:12:24
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"обычный ставили ERA 4C, он в другом семействе",2025-10-24 10:12:08
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Не знаю что за стандарт,2025-10-24 10:11:52
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"ну мы ведь обсудили все аргументы, проанализировали всю информацию, пришли к общим выводам. Так и делаем для всех секций.",2025-10-24 10:11:50
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,у меня стоит такой,2025-10-24 10:11:38
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,,2025-10-24 10:11:21
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Артём говорит ставить 4С, пошел менять в модели. Главное не забыть через пол года почему так сделали",2025-10-24 10:10:52
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,пока с вентиляторами давайте разберемся и поставим точу а то второй час уже ..обсуждем,2025-10-24 10:10:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"По плагину делал заявку на улучшение, т.к. сейчас плагин несколько деревянный.",2025-10-24 10:08:28
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,будет... опечатались 😀,2025-10-24 10:08:09
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"считаем, что нет",2025-10-24 10:08:09
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,а не будет это отступление от П?,2025-10-24 10:07:49
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"следовательно ставим на итог вентиляторы с обратными клапанами и считаем, что этот вопрос был просто не проработан на стадии П",2025-10-24 10:07:07
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"В ТЗ не уточнено явно, в Стандарте на отделку и в примере указаны вентиляторы с обратными клапанами",2025-10-24 10:06:36
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"тут явно в ТЗ в ОВ не прописано, что с обратным клапаном",2025-10-24 10:06:05
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,в Стадии П вентиляторы у нас заложены без обратного клапана,2025-10-24 10:06:05
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,в нарушение ТЗ,2025-10-24 10:05:44
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,Подытожим:,2025-10-24 10:05:32
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"Решаемся, оставляем или меняем?",2025-10-24 10:05:11
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,только в кухнях-нишах у нас были в обратными клапанами,2025-10-24 10:04:43
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-10-24 10:04:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,я не углублялась .. поэтому спорить не с кем не буду,2025-10-24 10:03:11
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,мне просто Рома загрузил вентилятор с обратным клаваном когда демонстрировал плагин расстановки в вентблоках,2025-10-24 10:02:49
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,в примере,2025-10-24 10:02:44
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-10-24 10:02:40
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,ну вот и предполагаю что в Кортросе было взято по аналогу со Студенческой,2025-10-24 10:02:12
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Тоже полагаю так решили когда-то.,2025-10-24 10:00:23
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Студенческая, П. Хотя в ТЗ с обратным прописано.",2025-10-24 09:59:43
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,вопрос риторический. Значит на П так постановили,2025-10-24 09:59:19
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,вернее в первом варианте без детализации,2025-10-24 09:59:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,ну вот мы видим два варианта почему выбрали без?,2025-10-24 09:58:10
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Мы ставим как в ТЗ, а там бывает по-разному.",2025-10-24 09:57:49
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,так и мы вроде с обратным в своих проектах ставим,2025-10-24 09:57:17
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Это да. В П уже прописано в ХОВС - 4S. Тогда всё это уже обдумывали.,2025-10-24 09:57:07
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,🤣,2025-10-24 09:57:05
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,у них там всегда были разночтения,2025-10-24 09:55:43
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"Оставляем, как в П -  ERA 4S!",2025-10-24 09:55:25
